YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Air_Pressure,Air_Temperature,CurrDir010,CurrDir020,CurrDir_DCS,CurrSp010,CurrSp020,CurrSp_DCS,Salinity_0m,Salinity_10m,Salinity_20m,Watertemp_0m,Watertemp_10m,Watertemp_20m,WindDirectionGill,WindSpeedGill
2014,7,22,22,0,0,102.353.516,21.375,22.640.625,3.009.375,25.171.875,1.191.406,429.688,1.953.125,25,3.583.252,3.564.575,204.375,2.037.891,1.829.736,8.367.188,943.359
2014,7,22,23,0,0,102.402.344,21.25,326.25,1.828.125,2.671.875,585.938,2.519.531,15.625,25,3.583.252,3.590.576,2.034.375,202.998,2.011.816,759.375,826.172
2014,7,23,0,0,0,102.421.875,21.125,30.796.875,348.75,27.703.125,703.125,2.695.313,1.757.813,25,358.252,3.585.815,2.034.375,2.031.299,1.991.016,7.242.188,960.938
2014,7,23,1,0,0,102.441.406,20.875,3.009.375,33.046.875,28.828.125,1.738.281,2.636.719,1.757.813,25,3.581.055,3.580.688,2.034.375,2.029.688,2.020.313,6.960.938,878.906
2014,7,23,2,0,0,102.412.109,20.875,28.828.125,337.5,2.728.125,390.625,2.636.719,234.375,25,3.580.688,3.583.618,20.25,2.026.025,1.808.496,703.125,984.375
2014,7,23,3,0,0,102.363.281,20.75,241.875,337.5,26.578.125,1.074.219,1.386.719,2.929.688,25,3.580.688,3.564.209,2.015.625,2.016.504,1.726.465,6.960.938,931.641
2014,7,23,4,0,0,102.324.219,20.5,2.784.375,3.178.125,264.375,2.304.688,2.441.406,3.320.313,25,3.580.688,3.565.674,200.625,2.006.104,1.725.146,67.5,884.766
2014,7,23,5,0,0,102.304.688,20.5,25.453.125,3.290.625,26.296.875,2.597.656,1.855.469,4.101.563,25,3.578.491,3.562.744,1.996.875,1.986.914,1.704.053,7.171.875,8.4375
2014,7,23,6,0,0,102.236.328,20.5,27.140.625,30.515.625,264.375,4.433.594,3.339.844,4.492.188,25,3.575.562,3.559.082,1.978.125,1.963.477,1.706.689,6.960.938,832.031
2014,7,23,7,0,0,102.207.031,20.5,27.140.625,29.953.125,26.296.875,3.242.188,3.789.063,4.296.875,25,3.571.899,3.574.829,1.959.375,1.911.182,1.781.836,67.5,849.609
2014,7,23,8,0,0,102.236.328,20.5,26.859.375,32.484.375,26.296.875,2.792.969,3.398.438,46.875,25,3.572.998,3.565.674,1.959.375,1.904.297,1.694.678,67.5,861.328
2014,7,23,9,0,0,102.255.859,20.375,26.859.375,29.671.875,26.578.125,37.5,2.851.563,4.492.188,25,3.574.829,3.559.814,19.5,1.911.768,1.641.357,6.679.688,949.219
2014,7,23,10,0,0,102.265.625,20.375,27.984.375,3.009.375,2.671.875,328.125,359.375,4.296.875,25,3.571.899,3.553.223,1.940.625,1.932.568,1.650.293,6.257.813,919.922
2014,7,23,11,0,0,102.304.688,20.625,298.125,3.065.625,275.625,3.320.313,4.511.719,390.625,25,3.571.167,357.666,1.940.625,1.929.199,1.675.342,61.875,867.188
2014,7,23,12,0,0,102.314.453,21,29.390.625,30.515.625,27.140.625,3.320.313,3.398.438,390.625,25,3.571.899,355.249,19.5,1.921.143,1.600.488,61.875,837.891
2014,7,23,13,0,0,102.314.453,21.5,30.234.375,3.009.375,286.875,2.304.688,3.984.375,3.320.313,25,3.574.829,3.562.012,19.5,1.943.555,1.683.398,56.25,697.266
2014,7,23,14,0,0,102.236.328,22,3.178.125,30.515.625,286.875,2.324.219,3.554.688,31.25,25,3.577.393,3.557.617,19.5,1.930.664,1.629.346,590.625,673.828
2014,7,23,15,0,0,102.148.438,22.125,3.346.875,30.796.875,2.840.625,1.640.625,3.691.406,2.734.375,25,3.581.787,3.551.392,1.959.375,1.937.549,1.600.195,7.101.563,726.563
2014,7,23,16,0,0,101.982.422,22.25,315,3.009.375,2.784.375,2.949.219,4.433.594,31.25,25,3.568.604,3.549.927,19.5,1.731.006,1.591.699,759.375,744.141
2014,7,23,17,0,0,101.884.766,22.5,29.671.875,303.75,27.421.875,28.125,4.492.188,3.320.313,25,3.575.562,3.549.194,1.921.875,184.585,1.618.213,7.523.438,773.438
2014,7,23,18,0,0,101.835.938,21.125,29.953.125,298.125,27.703.125,3.710.938,4.765.625,3.710.938,25,3.560.913,355.249,1.903.125,1.681.201,1.607.959,8.859.375,667.969
2014,7,23,19,0,0,101.835.938,21.125,25.171.875,26.578.125,2.784.375,2.246.094,4.199.219,3.710.938,25,3.569.336,3.549.194,1.846.875,1.807.471,1.591.846,9.140.625,908.203
2014,7,23,20,0,0,101.835.938,21.125,27.140.625,28.546.875,27.703.125,4.199.219,4.824.219,5.078.125,25,356.311,355.542,178.125,176.499,1.645.313,8.296.875,996.094
2014,7,23,21,0,0,101.865.234,20.625,270,2.840.625,27.421.875,3.828.125,3.222.656,5.664.063,25,3.562.744,3.548.096,17.625,1.732.031,1.584.521,8.578.125,943.359
2014,7,23,22,0,0,101.914.063,21,281.25,29.109.375,2.728.125,4.414.063,4.101.563,5.273.438,25,3.558.716,3.546.997,1.715.625,1.690.723,1.579.248,6.960.938,943.359
2014,7,23,23,0,0,101.933.594,20.75,2.840.625,29.953.125,28.265.625,4.667.969,4.511.719,546.875,25,3.560.181,3.556.519,17.25,170.918,1.669.922,67.5,890.625
2014,7,24,0,0,0,101.933.594,20.5,29.109.375,30.234.375,27.984.375,4.257.813,390.625,5.273.438,25,3.564.209,3.552.856,174.375,1.750.781,1.620.996,703.125,9.375
2014,7,24,1,0,0,101.943.359,20.5,2.784.375,292.5,27.984.375,3.496.094,4.511.719,46.875,25,3.563.843,3.550.293,174.375,1.719.141,1.652.637,703.125,931.641
2014,7,24,2,0,0,101.933.594,20.375,26.578.125,281.25,27.984.375,3.769.531,421.875,4.492.188,25,3.563.843,3.550.659,17.25,1.718.994,161.001,6.679.688,949.219
2014,7,24,3,0,0,101.894.531,20.25,286.875,29.390.625,27.421.875,3.789.063,4.160.156,46.875,25,355.835,3.553.955,1.696.875,1.692.627,1.599.902,6.257.813,943.359
2014,7,24,4,0,0,101.835.938,19.875,2.896.875,30.515.625,275.625,3.964.844,4.003.906,4.492.188,25,3.557.983,3.551.392,16.875,168.501,1.646.045,6.046.875,914.063
2014,7,24,5,0,0,101.796.875,19.5,21.796.875,2.896.875,27.421.875,1.953.125,5.546.875,4.492.188,25,355.249,3.546.265,1.659.375,1.643.848,1.569.727,6.117.188,738.281
2014,7,24,6,0,0,101.748.047,19.375,28.546.875,29.109.375,27.703.125,3.710.938,5.332.031,4.101.563,25,3.553.223,3.550.659,16.5,164.707,1.592.139,6.328.125,714.844
2014,7,24,7,0,0,10.171.875,19.25,27.140.625,2.840.625,27.984.375,2.421.875,4.804.688,4.101.563,25,3.551.025,3.551.025,1.640.625,1.620.264,1.606.201,6.257.813,703.125
2014,7,24,8,0,0,101.689.453,19.25,286.875,28.828.125,2.784.375,4.179.688,4.960.938,4.101.563,25,3.550.659,3.551.758,163.125,1.622.021,1.563.281,6.679.688,691.406
2014,7,24,9,0,0,101.748.047,19.25,286.875,292.5,27.984.375,3.398.438,4.863.281,2.929.688,25,3.549.927,3.542.236,163.125,1.622.168,1.561.084,6.679.688,626.953
2014,7,24,10,0,0,101.777.344,19.5,29.390.625,29.390.625,286.875,2.734.375,4.179.688,3.710.938,25,3.551.758,3.568.604,163.125,1.630.078,157.002,6.257.813,714.844
2014,7,24,11,0,0,101.816.406,19.375,31.078.125,303.75,292.5,2.089.844,3.359.375,3.515.625,25,3.554.321,3.554.688,1.659.375,1.654.102,1.643.555,5.835.938,597.656
2014,7,24,12,0,0,101.835.938,20.125,315,3.009.375,3.009.375,4.179.688,4.804.688,390.625,25,3.561.279,3.558.716,170.625,1.698.779,1.661.279,646.875,603.516
2014,7,24,13,0,0,101.796.875,21.375,3.009.375,30.234.375,29.109.375,3.183.594,4.863.281,390.625,25,3.562.012,3.569.702,174.375,170.625,1.633.447,6.257.813,773.438
2014,7,24,14,0,0,101.689.453,21.875,3.009.375,3.009.375,29.390.625,3.222.656,4.277.344,46.875,25,3.563.477,3.540.039,18,1.693.213,1.658.057,590.625,779.297
2014,7,24,15,0,0,101.611.328,22.125,29.671.875,303.75,28.546.875,3.730.469,3.964.844,46.875,25,3.568.604,3.544.067,1.809.375,173.335,1.558.301,6.890.625,673.828
2014,7,24,16,0,0,101.474.609,22.625,29.671.875,30.515.625,28.265.625,3.339.844,4.355.469,4.492.188,25,3.567.871,3.543.701,1.771.875,1.724.414,1.560.059,759.375,667.969
2014,7,24,17,0,0,101.357.422,21.5,28.828.125,2.896.875,27.984.375,2.890.625,4.277.344,4.492.188,25,3.560.547,3.540.771,17.625,1.697.021,1.532.813,871.875,638.672
2014,7,24,18,0,0,101.386.719,22.875,3.009.375,303.75,281.25,31.25,46.875,4.492.188,25,3.572.266,3.547.729,1.771.875,1.745.068,1.584.375,6.890.625,609.375
2014,7,24,19,0,0,101.396.484,20.625,2.896.875,29.390.625,28.546.875,2.890.625,4.277.344,4.296.875,25,3.574.829,3.553.223,1.790.625,1.801.611,1.597.998,9.140.625,626.953
2014,7,24,20,0,0,101.425.781,21.125,309.375,3.065.625,28.546.875,34.375,453.125,4.101.563,25,357.373,3.537.842,18,1.808.203,1.688.818,7.804.688,5.625
2014,7,24,21,0,0,101.425.781,22.125,2.953.125,30.515.625,28.546.875,2.636.719,3.203.125,4.101.563,25,357.373,3.546.265,18,1.807.471,1.586.572,7.242.188,685.547
2014,7,24,22,0,0,101.455.078,21.875,298.125,31.078.125,28.546.875,4.121.094,421.875,4.492.188,25,3.572.266,3.565.674,1.790.625,1.793.701,1.739.795,6.679.688,849.609
2014,7,24,23,0,0,101.455.078,21.5,298.125,31.359.375,28.546.875,4.003.906,40.625,4.882.813,25,3.572.998,3.539.307,1.790.625,1.784.033,1.634.473,6.609.375,908.203
2014,7,25,0,0,0,101.464.844,21,29.390.625,30.515.625,28.546.875,4.589.844,4.453.125,46.875,25,357.373,3.578.491,1.790.625,1.790.039,1.720.605,6.398.438,785.156
2014,7,25,1,0,0,101.445.313,20.375,29.671.875,3.065.625,281.25,421.875,37.5,4.296.875,25,3.573.364,3.560.181,178.125,1.775.244,165.293,7.171.875,691.406
2014,7,25,2,0,0,101.455.078,20.125,30.234.375,3.065.625,28.828.125,3.867.188,4.433.594,4.101.563,25,3.570.435,3.569.702,17.625,1.763.379,1.737.598,67.5,556.641
2014,7,25,3,0,0,101.484.375,20.25,29.953.125,3.121.875,286.875,3.359.375,390.625,4.101.563,25,357.373,3.577.393,178.125,1.783.301,1.721.924,5.132.813,556.641
2014,7,25,4,0,0,101.513.672,19.375,29.953.125,30.234.375,29.390.625,4.433.594,4.082.031,3.710.938,25,357.666,354.187,1.809.375,1.811.279,1.570.898,210.938,164.063
2014,7,25,5,0,0,101.552.734,19.125,29.953.125,29.671.875,2.896.875,3.398.438,3.457.031,3.710.938,25,3.578.857,3.543.701,18,1.820.801,1.547.168,303.75,257.813
2014,7,25,6,0,0,101.552.734,18.5,30.515.625,29.390.625,29.109.375,3.808.594,3.476.563,3.320.313,25,3.577.393,3.545.532,18,1.808.643,154.585,632.813,205.078
2014,7,25,7,0,0,101.386.719,18.25,3.121.875,30.796.875,3.009.375,3.769.531,4.609.375,31.25,25,3.575.562,3.582.886,1.790.625,1.793.408,1.747.412,7.242.188,345.703
2014,7,25,8,0,0,101.425.781,18.75,31.359.375,31.078.125,3.009.375,3.671.875,4.902.344,390.625,25,357.666,358.252,1.809.375,1.790.186,1.768.213,95.625,234.375
2014,7,25,9,0,0,101.445.313,19.125,303.75,3.121.875,3.009.375,2.910.156,3.710.938,1.367.188,25,3.574.829,3.559.082,1.828.125,1.772.461,1.655.713,7.171.875,310.547
2014,7,25,10,0,0,101.464.844,19.625,3.065.625,30.515.625,3.009.375,2.753.906,3.789.063,3.515.625,25,357.373,3.563.843,181.875,1.765.576,165.835,2.882.813,539.063
2014,7,25,11,0,0,101.494.141,20.375,3.065.625,298.125,2.953.125,3.183.594,3.789.063,2.929.688,25,3.575.195,3.558.716,181.875,1.779.492,1.688.379,5.414.063,615.234
2014,7,25,12,0,0,101.611.328,20.25,30.796.875,3.009.375,29.109.375,2.851.563,2.539.063,2.929.688,25,3.576.294,3.557.617,1.809.375,1.780.225,1.615.869,5.554.688,492.188
2014,7,25,13,0,0,101.660.156,20.125,31.078.125,3.121.875,29.671.875,4.101.563,3.027.344,3.515.625,25,3.575.195,3.578.491,1.846.875,1.815.967,1.766.602,3.867.188,380.859
2014,7,25,14,0,0,101.787.109,20.625,30.515.625,30.796.875,30.515.625,4.335.938,2.929.688,3.710.938,25,3.577.026,357.959,19.5,1.852.734,1.779.053,27.914.063,7.5
2014,7,25,15,0,0,101.816.406,20.625,29.671.875,28.265.625,31.921.875,3.242.188,2.148.438,31.25,25,3.578.857,3.579.224,196.875,1.819.043,1.757.227,25.734.375,9.375
2014,7,25,16,0,0,101.738.281,20.375,3.121.875,30.234.375,337.5,2.949.219,2.324.219,234.375,25,3.582.886,3.580.322,196.875,1.843.945,1.768.213,26.015.625,744.141
2014,7,25,17,0,0,101.767.578,19.75,2.896.875,27.984.375,3.346.875,3.320.313,18.75,1.953.125,25,3.595.703,356.897,196.875,1.862.988,1.693.652,27.070.313,667.969
2014,7,25,18,0,0,101.738.281,19.5,2.896.875,27.140.625,326.25,2.421.875,1.328.125,1.757.813,25,3.587.646,356.604,196.875,1.827.686,1.659.814,28.757.813,650.391
2014,7,25,19,0,0,101.806.641,19.375,286.875,2.559.375,3.571.875,234.375,1.953.125,15.625,25,3.596.436,3.567.505,196.875,1.879.248,1.681.934,27.703.125,773.438
2014,7,25,20,0,0,101.923.828,19.125,31.640.625,2.784.375,984.375,2.578.125,2.714.844,1.953.125,25,3.586.914,3.576.294,19.875,1.954.541,1.738.916,29.882.813,568.359
2014,7,25,21,0,0,101.943.359,19.375,33.890.625,2.334.375,8.4375,1.914.063,12.5,2.148.438,25,3.586.914,3.577.393,1.996.875,1.961.572,171.958,2.953.125,673.828
2014,7,25,22,0,0,102.041.016,19.125,32.203.125,2.334.375,984.375,1.796.875,2.226.563,1.953.125,25,357.959,3.569.336,200.625,1.997.168,1.699.805,2.840.625,673.828
2014,7,25,23,0,0,102.080.078,19.25,3.290.625,185.625,1.265.625,1.542.969,140.625,15.625,25,3.577.026,356.311,2.015.625,2.012.988,1.630.225,28.054.688,615.234
2014,7,26,0,0,0,102.138.672,19.5,331.875,18.984.375,2.8125,15.625,1.582.031,1.757.813,25,3.581.055,3.559.814,2.015.625,2.015.625,1.676.953,27.070.313,638.672
2014,7,26,1,0,0,1.021.875,19.25,2.784.375,19.265.625,3.571.875,1.523.438,1.738.281,15.625,25,3.580.322,3.571.899,2.015.625,2.010.498,1.755.176,25.804.688,609.375
2014,7,26,2,0,0,1.021.875,18.75,32.203.125,18.421.875,3.515.625,761.719,1.621.094,1.171.875,25,3.579.224,3.575.928,2.015.625,2.014.307,1.842.041,22.710.938,369.141
2014,7,26,3,0,0,102.158.203,19,2.840.625,1.659.375,3.403.125,917.969,2.011.719,1.171.875,25,3.578.125,3.571.533,2.015.625,2.007.422,183.501,27.492.188,421.875
2014,7,26,4,0,0,102.138.672,18.75,3.009.375,157.5,8.4375,140.625,1.855.469,7.8125,25,3.578.125,3.572.266,200.625,2.002.588,1.790.918,29.460.938,597.656
2014,7,26,5,0,0,102.089.844,18.875,2.446.875,146.25,34.734.375,859.375,2.890.625,585.938,25,357.666,3.573.364,200.625,2.004.639,177.876,25.945.313,509.766
2014,7,26,6,0,0,102.060.547,19.125,22.921.875,14.484.375,315,1.132.813,2.519.531,195.313,25,3.577.026,3.592.407,200.625,2.012.109,1.813.477,24.679.688,451.172
2014,7,26,7,0,0,10.203.125,19,24.328.125,1.378.125,247.5,1.152.344,2.519.531,585.938,25,3.577.393,3.553.223,200.625,2.011.523,1.881.006,25.523.438,193.359
2014,7,26,8,0,0,102.070.313,19,2.165.625,1.378.125,2.109.375,203.125,3.320.313,976.563,25,3.577.393,3.573.364,200.625,2.002.002,1.819.482,27.773.438,257.813
2014,7,26,9,0,0,102.099.609,18.875,20.109.375,13.921.875,1.828.125,2.167.969,4.082.031,15.625,25,3.578.491,3.562.378,200.625,1.992.773,1.836.182,27.703.125,292.969
2014,7,26,10,0,0,102.119.141,18.875,17.578.125,146.25,1.771.875,328.125,5.253.906,2.148.438,25,3.579.224,3.579.956,200.625,1.986.768,1.864.453,21.796.875,123.047
2014,7,26,11,0,0,102.197.266,18.75,157.5,12.234.375,157.5,4.042.969,5.429.688,234.375,25,357.373,3.567.871,200.625,1.938.574,1.828.271,30.515.625,246.094
2014,7,26,12,0,0,102.294.922,18.375,13.078.125,123.75,123.75,6.777.344,75,3.320.313,25,3.562.378,3.563.843,19.125,1.922.754,1.898.877,31.851.563,240.234
2014,7,26,13,0,0,102.304.688,18.5,1.153.125,1.096.875,112.5,8.339.844,7.539.063,5.664.063,25,3.546.265,3.546.631,1.790.625,1.718.701,1.662.158,3.346.875,140.625
2014,7,26,14,0,0,102.324.219,18.75,1.040.625,11.109.375,11.109.375,1.816.406,9.296.875,11.328.125,25,3.542.603,3.544.067,18.375,1.658.936,1.632.861,3.459.375,152.344
2014,7,26,15,0,0,102.285.156,18.625,12.234.375,123.75,11.953.125,7.109.375,7.753.906,10.742.188,25,3.546.997,3.540.405,1.978.125,1.680.176,1.635.352,34.664.063,228.516
2014,7,26,16,0,0,102.148.438,18.875,12.796.875,12.234.375,11.671.875,2.265.625,7.695.313,11.523.438,25,3.546.631,3.543.701,20.25,1.703.467,1.615.137,5.203.125,2.8125
2014,7,26,17,0,0,102.119.141,19,11.109.375,21.515.625,1.209.375,12.734.375,4.023.438,11.132.813,25,35.448,3.541.504,204.375,1.747.705,1.607.813,15.398.438,46.875
2014,7,26,18,0,0,102.099.609,19,11.390.625,129.375,11.953.125,10.019.531,4.082.031,9.179.688,25,3.518.433,3.547.363,20.25,1.789.307,1.627.148,24.117.188,398.438
2014,7,26,19,0,0,102.050.781,19.125,112.5,10.828.125,11.671.875,9.199.219,5.039.063,10.742.188,25,3.537.842,3.538.574,200.625,1.831.934,159.873,20.179.688,152.344
2014,7,26,20,0,0,102.099.609,19.25,10.828.125,123.75,11.671.875,6.445.313,546.875,8.789.063,25,3.546.631,3.534.912,1.996.875,1.775.391,162.832,22.429.688,1.875
2014,7,26,21,0,0,102.109.375,19.25,1.153.125,11.390.625,12.515.625,12.324.219,7.558.594,5.859.375,25,3.530.884,3.542.603,19.875,1.827.246,1.610.889,23.554.688,228.516
2014,7,26,22,0,0,102.158.203,19.5,1.153.125,1.096.875,11.953.125,11.894.531,859.375,6.054.688,25,3.554.321,3.542.603,1.978.125,1.816.699,1.636.377,17.648.438,134.766
2014,7,26,23,0,0,102.197.266,19.5,11.671.875,1.209.375,1.153.125,11.757.813,7.734.375,7.421.875,25,3.545.166,3.544.434,1.978.125,1.788.428,1.629.346,19.476.563,257.813
2014,7,27,0,0,0,102.226.563,19.25,11.671.875,118.125,11.109.375,10.429.688,7.148.438,703.125,25,3.532.349,3.546.997,1.978.125,1.753.418,1.613.232,1.715.625,322.266
2014,7,27,1,0,0,102.265.625,19.125,11.109.375,11.390.625,1.096.875,10.429.688,6.972.656,7.226.563,25,3.527.222,3.545.898,196.875,1.822.266,1.629.785,16.523.438,333.984
2014,7,27,2,0,0,102.275.391,19.125,11.671.875,11.953.125,112.5,10.351.563,6.171.875,7.226.563,25,3.542.236,3.547.729,196.875,1.821.387,162.832,17.578.125,386.719
2014,7,27,3,0,0,102.275.391,19.25,11.671.875,12.234.375,10.828.125,8.164.063,59.375,6.835.938,25,3.545.532,3.545.898,1.959.375,1.681.934,1.632.861,17.085.938,275.391
2014,7,27,4,0,0,102.226.563,19.125,1.153.125,118.125,1.096.875,8.535.156,5.839.844,6.640.625,25,3.545.898,3.548.828,1.959.375,1.711.963,1.637.842,17.929.688,328.125
2014,7,27,5,0,0,102.197.266,19,118.125,11.953.125,11.390.625,8.105.469,6.269.531,6.054.688,25,3.550.659,3.548.828,19.5,1.782.861,1.691.602,15.257.813,246.094
2014,7,27,6,0,0,102.167.969,18.875,12.234.375,1.096.875,11.671.875,7.675.781,65.625,4.492.188,25,3.550.659,3.556.152,193.125,1.809.375,1.670.215,20.882.813,9.375
2014,7,27,7,0,0,102.167.969,18.875,1.378.125,1.265.625,112.5,7.089.844,6.113.281,5.859.375,25,3.550.659,3.556.519,1.940.625,18.104,1.717.676,180,87.891
2014,7,27,8,0,0,1.021.875,19.125,135,140.625,10.828.125,6.660.156,5.996.094,3.320.313,25,3.551.025,355.835,196.875,1.793.262,1.767.188,19.335.938,175.781
2014,7,27,9,0,0,102.226.563,19,129.375,1.321.875,1.153.125,78.125,6.289.063,4.882.813,25,3.553.955,3.555.054,1.940.625,1.811.572,1.739.648,16.664.063,82.031
2014,7,27,10,0,0,102.236.328,19,1.321.875,11.953.125,123.75,2.363.281,5.449.219,390.625,25,3.550.659,3.553.223,18.75,1.828.418,1.711.377,14.132.813,134.766
2014,7,27,11,0,0,102.353.516,19.25,14.203.125,123.75,1.209.375,5.644.531,5.078.125,3.515.625,25,3.551.758,3.560.913,1.940.625,1.817.871,1.735.986,28.898.438,228.516
2014,7,27,12,0,0,102.431.641,19.125,1.153.125,1.209.375,1.265.625,2.929.688,5.351.563,6.640.625,25,3.552.856,3.557.251,1.959.375,177.832,1.753.418,26.367.188,199.219
2014,7,27,13,0,0,102.490.234,19.125,118.125,123.75,129.375,5.078.125,5.527.344,5.859.375,25,3.554.321,3.557.251,1.940.625,1.769.531,1.752.539,21.867.188,140.625
2014,7,27,14,0,0,102.480.469,19.5,1.096.875,11.109.375,1.153.125,5.410.156,40.625,6.640.625,25,3.554.321,3.556.519,193.125,177.876,1.722.363,26.015.625,216.797
2014,7,27,15,0,0,102.412.109,19,118.125,118.125,11.671.875,4.335.938,578.125,4.492.188,25,3.555.054,3.557.983,18.75,1.781.104,1.734.229,1.771.875,445.313
2014,7,27,16,0,0,102.392.578,18.75,13.078.125,1.153.125,112.5,3.632.813,62.5,46.875,25,3.556.885,3.561.646,185.625,1.797.217,1.751.074,15.820.313,509.766
2014,7,27,17,0,0,102.353.516,19,12.234.375,112.5,10.828.125,6.054.688,6.386.719,4.882.813,25,355.542,3.561.279,1.846.875,1.825.635,1.779.785,168.75,503.906
2014,7,27,18,0,0,102.363.281,19,123.75,11.390.625,1.096.875,4.746.094,6.367.188,5.078.125,25,3.560.181,3.560.547,185.625,1.830.176,1.790.039,19.195.313,451.172
2014,7,27,19,0,0,102.412.109,19,12.234.375,11.671.875,10.265.625,37.5,5.898.438,4.882.813,25,3.560.547,3.560.913,1.865.625,1.847.021,1.797.217,17.507.813,732.422
2014,7,27,20,0,0,102.451.172,19.125,12.234.375,11.671.875,9.984.375,4.355.469,6.054.688,4.101.563,25,3.560.181,3.560.913,18.75,1.861.523,1.802.344,163.125,738.281
2014,7,27,21,0,0,102.509.766,19.125,1.265.625,1.209.375,10.828.125,5.292.969,6.015.625,3.515.625,25,3.556.885,3.564.209,1.865.625,1.843.652,1.811.719,15.820.313,662.109
2014,7,27,22,0,0,102.587.891,19.5,11.390.625,1.153.125,101.25,4.316.406,5.703.125,234.375,25,3.562.378,3.564.575,1.884.375,1.855.371,1.825.781,16.382.813,615.234
2014,7,27,23,0,0,102.617.188,19.5,112.5,1.096.875,101.25,5.390.625,5.917.969,2.539.063,25,3.562.012,3.565.308,1.921.875,1.850.391,1.811.865,14.695.313,626.953
2014,7,28,0,0,0,102.685.547,19.375,11.109.375,11.390.625,95.625,43.75,62.5,2.734.375,25,3.564.941,3.564.941,19.125,1.887.012,1.831.494,14.554.688,585.938
2014,7,28,1,0,0,102.695.313,19.25,12.234.375,118.125,11.109.375,4.472.656,5.996.094,3.320.313,25,3.564.575,3.564.209,19.125,1.900.195,1.829.883,13.007.813,351.563
2014,7,28,2,0,0,102.695.313,19.875,11.390.625,112.5,11.953.125,5.449.219,5.722.656,3.515.625,25,3.571.167,3.564.941,1.921.875,186.123,1.830.029,15.820.313,333.984
2014,7,28,3,0,0,102.714.844,20,1.153.125,112.5,11.671.875,5.859.375,5.839.844,3.710.938,25,3.562.744,3.564.575,193.125,1.847.314,1.823.291,1.546.875,386.719
2014,7,28,4,0,0,102.675.781,20,112.5,11.390.625,118.125,5.371.094,5.585.938,3.515.625,25,3.564.575,3.564.575,1.940.625,1.852.441,1.832.373,16.664.063,339.844
2014,7,28,5,0,0,102.646.484,20.125,112.5,1.153.125,11.390.625,5.195.313,5.585.938,4.101.563,25,3.570.068,356.604,19.5,1.899.609,184.541,1.659.375,380.859
2014,7,28,6,0,0,102.617.188,20.25,11.671.875,10.828.125,1.040.625,5.996.094,6.289.063,4.101.563,25,3.567.871,3.567.505,1.959.375,1.894.482,1.869.873,16.382.813,474.609
2014,7,28,7,0,0,102.636.719,20.125,12.796.875,1.265.625,1.040.625,5.253.906,5.117.188,390.625,25,3.564.575,3.567.139,1.959.375,1.890.234,1.879.541,16.804.688,363.281
2014,7,28,8,0,0,102.666.016,20.375,11.671.875,11.953.125,1.040.625,4.628.906,5.644.531,3.710.938,25,3.577.393,356.897,1.978.125,1.983.398,1.887.451,16.804.688,492.188
2014,7,28,9,0,0,102.744.141,20.375,11.671.875,11.671.875,10.828.125,4.550.781,5.097.656,390.625,25,3.579.224,3.568.604,1.978.125,1.977.246,1.887.305,16.664.063,410.156
2014,7,28,10,0,0,102.851.563,20.25,1.153.125,10.828.125,10.828.125,4.511.719,5.664.063,3.515.625,25,3.564.941,3.567.505,19.875,1.901.953,1.895.508,15.117.188,263.672
2014,7,28,11,0,0,102.929.688,20.25,12.234.375,1.209.375,10.546.875,3.046.875,4.472.656,31.25,25,3.578.125,3.567.871,19.875,1.945.752,1.895.654,18.070.313,169.922
2014,7,28,12,0,0,103.017.578,20.25,12.234.375,11.671.875,1.096.875,28.125,4.667.969,2.929.688,25,3.574.463,3.567.505,1.996.875,1.978.857,1.901.953,17.859.375,128.906
